"rmsea","cfi","version","fac.corr","mech","pattern","per.miss","num.var.miss","samp"
0.014111,-0.004394,"FIML",1,0," min",0,2,200
0.014111,-0.004394,"FIML-C V0",1,0," min",0,2,200
0.00976,-0.002689,"FIML-C V1",1,0," min",0,2,200
0.01263,-0.008588,"FIML-C V2",1,0," min",0,2,200
0.01488,-0.004696,"FIML-C V3",1,0," min",0,2,200
0.014111,-0.004394,"FIML-C V4",1,0," min",0,2,200
0.00237,-0.022516,"FIML-C V5",1,0," min",0,2,200
0.014111,-0.004394,"FIML-C V6",1,0," min",0,2,200
0.014111,-0.004394,"TS V0",1,0," min",0,2,200
0.009122,-0.002485,"TS V1",1,0," min",0,2,200
0.01413,-0.004429,"TS V2",1,0," min",0,2,200
-0.001278,-0.001773,"FIML",0.9,0," min",0,2,200
-0.001278,-0.001773,"FIML-C V0",0.9,0," min",0,2,200
-0.007151,0.003193,"FIML-C V1",0.9,0," min",0,2,200
-0.003652,-0.016921,"FIML-C V2",0.9,0," min",0,2,200
-0.000679,-0.002266,"FIML-C V3",0.9,0," min",0,2,200
-0.001278,-0.001773,"FIML-C V4",0.9,0," min",0,2,200
-0.019083,-0.07531,"FIML-C V5",0.9,0," min",0,2,200
-0.001278,-0.001773,"FIML-C V6",0.9,0," min",0,2,200
-0.001278,-0.001773,"TS V0",0.9,0," min",0,2,200
-0.00795,0.003707,"TS V1",0.9,0," min",0,2,200
-0.00134,-0.00177,"TS V2",0.9,0," min",0,2,200
-0.000302,-0.001281,"FIML",0.8,0," min",0,2,200
-0.000302,-0.001281,"FIML-C V0",0.8,0," min",0,2,200
-0.005647,0.007762,"FIML-C V1",0.8,0," min",0,2,200
-0.00376,-0.037861,"FIML-C V2",0.8,0," min",0,2,200
3.6e-05,-0.001799,"FIML-C V3",0.8,0," min",0,2,200
-0.000302,-0.001281,"FIML-C V4",0.8,0," min",0,2,200
-0.015267,-0.116047,"FIML-C V5",0.8,0," min",0,2,200
-0.000302,-0.001281,"FIML-C V6",0.8,0," min",0,2,200
-0.000302,-0.001281,"TS V0",0.8,0," min",0,2,200
-0.006066,0.00837,"TS V1",0.8,0," min",0,2,200
-0.000295,-0.001292,"TS V2",0.8,0," min",0,2,200
-0.000747,-0.00105,"FIML",0.7,0," min",0,2,200
-0.000747,-0.00105,"FIML-C V0",0.7,0," min",0,2,200
-0.006817,0.011243,"FIML-C V1",0.7,0," min",0,2,200
-0.006374,-0.048192,"FIML-C V2",0.7,0," min",0,2,200
-0.00055,-0.001452,"FIML-C V3",0.7,0," min",0,2,200
-0.000747,-0.00105,"FIML-C V4",0.7,0," min",0,2,200
-0.016653,-0.076639,"FIML-C V5",0.7,0," min",0,2,200
-0.000747,-0.00105,"FIML-C V6",0.7,0," min",0,2,200
-0.000747,-0.00105,"TS V0",0.7,0," min",0,2,200
-0.007141,0.011879,"TS V1",0.7,0," min",0,2,200
-0.000792,-0.000963,"TS V2",0.7,0," min",0,2,200
-0.000736,-0.000614,"FIML",0.6,0," min",0,2,200
-0.000736,-0.000614,"FIML-C V0",0.6,0," min",0,2,200
-0.007156,0.012477,"FIML-C V1",0.6,0," min",0,2,200
-0.009011,-0.048941,"FIML-C V2",0.6,0," min",0,2,200
-0.000535,-0.001083,"FIML-C V3",0.6,0," min",0,2,200
-0.000736,-0.000614,"FIML-C V4",0.6,0," min",0,2,200
-0.02208,-0.055501,"FIML-C V5",0.6,0," min",0,2,200
-0.000736,-0.000614,"FIML-C V6",0.6,0," min",0,2,200
-0.000736,-0.000614,"TS V0",0.6,0," min",0,2,200
-0.007432,0.013094,"TS V1",0.6,0," min",0,2,200
-0.000731,-0.000633,"TS V2",0.6,0," min",0,2,200
-0.001713,0.00311,"FIML",0.5,0," min",0,2,200
-0.001713,0.00311,"FIML-C V0",0.5,0," min",0,2,200
-0.008258,0.01463,"FIML-C V1",0.5,0," min",0,2,200
-0.013222,-0.033564,"FIML-C V2",0.5,0," min",0,2,200
-0.001551,0.002725,"FIML-C V3",0.5,0," min",0,2,200
-0.001713,0.00311,"FIML-C V4",0.5,0," min",0,2,200
-0.026206,-0.052759,"FIML-C V5",0.5,0," min",0,2,200
-0.001713,0.00311,"FIML-C V6",0.5,0," min",0,2,200
-0.001713,0.00311,"TS V0",0.5,0," min",0,2,200
-0.008506,0.015193,"TS V1",0.5,0," min",0,2,200
-0.001721,0.003134,"TS V2",0.5,0," min",0,2,200
-0.003829,0.012944,"FIML",0.4,0," min",0,2,200
-0.003829,0.012944,"FIML-C V0",0.4,0," min",0,2,200
-0.00963,0.018269,"FIML-C V1",0.4,0," min",0,2,200
-0.018208,-0.008092,"FIML-C V2",0.4,0," min",0,2,200
-0.003665,0.012538,"FIML-C V3",0.4,0," min",0,2,200
-0.003829,0.012944,"FIML-C V4",0.4,0," min",0,2,200
-0.026492,0.000655,"FIML-C V5",0.4,0," min",0,2,200
-0.003829,0.012944,"FIML-C V6",0.4,0," min",0,2,200
-0.003829,0.012944,"TS V0",0.4,0," min",0,2,200
-0.009851,0.018721,"TS V1",0.4,0," min",0,2,200
-0.003818,0.012904,"TS V2",0.4,0," min",0,2,200
-0.004553,0.019068,"FIML",0.3,0," min",0,2,200
-0.004553,0.019068,"FIML-C V0",0.3,0," min",0,2,200
-0.009782,0.018111,"FIML-C V1",0.3,0," min",0,2,200
-0.020904,0.011882,"FIML-C V2",0.3,0," min",0,2,200
-0.004417,0.018765,"FIML-C V3",0.3,0," min",0,2,200
-0.004553,0.019068,"FIML-C V4",0.3,0," min",0,2,200
-0.017913,0.00721,"FIML-C V5",0.3,0," min",0,2,200
-0.004553,0.019068,"FIML-C V6",0.3,0," min",0,2,200
-0.004553,0.019068,"TS V0",0.3,0," min",0,2,200
-0.009983,0.018447,"TS V1",0.3,0," min",0,2,200
-0.004559,0.019089,"TS V2",0.3,0," min",0,2,200
-0.003149,0.014123,"FIML",0.2,0," min",0,2,200
-0.003149,0.014123,"FIML-C V0",0.2,0," min",0,2,200
-0.008175,0.008126,"FIML-C V1",0.2,0," min",0,2,200
-0.020062,0.014799,"FIML-C V2",0.2,0," min",0,2,200
-0.002999,0.013793,"FIML-C V3",0.2,0," min",0,2,200
-0.003149,0.014123,"FIML-C V4",0.2,0," min",0,2,200
-0.009951,0.013426,"FIML-C V5",0.2,0," min",0,2,200
-0.003149,0.014123,"FIML-C V6",0.2,0," min",0,2,200
-0.003149,0.014123,"TS V0",0.2,0," min",0,2,200
-0.008365,0.008364,"TS V1",0.2,0," min",0,2,200
-0.003132,0.014077,"TS V2",0.2,0," min",0,2,200
0.01376,-0.004621,"FIML",1,0," min",20,2,200
0.021426,-0.007702,"FIML-C V0",1,0," min",20,2,200
0.01028,-0.003104,"FIML-C V1",1,0," min",20,2,200
0.013386,-0.008539,"FIML-C V2",1,0," min",20,2,200
0.015264,-0.005229,"FIML-C V3",1,0," min",20,2,200
0.014783,-0.006003,"FIML-C V4",1,0," min",20,2,200
0.002516,-0.017775,"FIML-C V5",1,0," min",20,2,200
0.014533,-0.004918,"FIML-C V6",1,0," min",20,2,200
0.021283,-0.007634,"TS V0",1,0," min",20,2,200
0.009664,-0.002908,"TS V1",1,0," min",20,2,200
0.014585,-0.004952,"TS V2",1,0," min",20,2,200
-0.002407,-0.001801,"FIML",0.9,0," min",20,2,200
0.004844,-0.007249,"FIML-C V0",0.9,0," min",20,2,200
-0.006788,0.002659,"FIML-C V1",0.9,0," min",20,2,200
-0.002804,-0.017195,"FIML-C V2",0.9,0," min",20,2,200
6.1e-05,-0.003223,"FIML-C V3",0.9,0," min",20,2,200
-0.000404,-0.002819,"FIML-C V4",0.9,0," min",20,2,200
-0.020726,-0.071719,"FIML-C V5",0.9,0," min",20,2,200
-0.000698,-0.0026,"FIML-C V6",0.9,0," min",20,2,200
0.004701,-0.007112,"TS V0",0.9,0," min",20,2,200
-0.007525,0.003149,"TS V1",0.9,0," min",20,2,200
-0.00068,-0.002651,"TS V2",0.9,0," min",20,2,200
-0.002116,-0.001765,"FIML",0.8,0," min",20,2,200
0.003681,-0.008474,"FIML-C V0",0.8,0," min",20,2,200
-0.004731,0.005685,"FIML-C V1",0.8,0," min",20,2,200
-0.002491,-0.038963,"FIML-C V2",0.8,0," min",20,2,200
0.001139,-0.004425,"FIML-C V3",0.8,0," min",20,2,200
0.001075,-0.006568,"FIML-C V4",0.8,0," min",20,2,200
-0.016677,-0.088842,"FIML-C V5",0.8,0," min",20,2,200
0.000701,-0.00375,"FIML-C V6",0.8,0," min",20,2,200
0.003523,-0.008205,"TS V0",0.8,0," min",20,2,200
-0.005162,0.006351,"TS V1",0.8,0," min",20,2,200
0.000683,-0.003708,"TS V2",0.8,0," min",20,2,200
-0.003908,0.001157,"FIML",0.7,0," min",20,2,200
0.001897,-0.006348,"FIML-C V0",0.7,0," min",20,2,200
-0.006365,0.010759,"FIML-C V1",0.7,0," min",20,2,200
-0.005573,-0.047416,"FIML-C V2",0.7,0," min",20,2,200
-1.6e-05,-0.002407,"FIML-C V3",0.7,0," min",20,2,200
-2.4e-05,-0.005287,"FIML-C V4",0.7,0," min",20,2,200
-0.018604,-0.072964,"FIML-C V5",0.7,0," min",20,2,200
-0.000292,-0.001854,"FIML-C V6",0.7,0," min",20,2,200
0.001675,-0.005834,"TS V0",0.7,0," min",20,2,200
-0.006783,0.011697,"TS V1",0.7,0," min",20,2,200
-0.000456,-0.001469,"TS V2",0.7,0," min",20,2,200
-0.00463,0.003439,"FIML",0.6,0," min",20,2,200
0.001626,-0.00533,"FIML-C V0",0.6,0," min",20,2,200
-0.006734,0.012769,"FIML-C V1",0.6,0," min",20,2,200
-0.00815,-0.047103,"FIML-C V2",0.6,0," min",20,2,200
5.5e-05,-0.001615,"FIML-C V3",0.6,0," min",20,2,200
0.000163,-0.003004,"FIML-C V4",0.6,0," min",20,2,200
-0.021538,-0.05823,"FIML-C V5",0.6,0," min",20,2,200
-0.000198,-0.001032,"FIML-C V6",0.6,0," min",20,2,200
0.001294,-0.00436,"TS V0",0.6,0," min",20,2,200
-0.007238,0.014195,"TS V1",0.6,0," min",20,2,200
-0.000452,-0.00026,"TS V2",0.6,0," min",20,2,200
-0.006505,0.00863,"FIML",0.5,0," min",20,2,200
0.000199,-0.001307,"FIML-C V0",0.5,0," min",20,2,200
-0.007759,0.013887,"FIML-C V1",0.5,0," min",20,2,200
-0.012271,-0.033762,"FIML-C V2",0.5,0," min",20,2,200
-0.001151,0.002089,"FIML-C V3",0.5,0," min",20,2,200
-0.00107,0.000589,"FIML-C V4",0.5,0," min",20,2,200
-0.027147,-0.038707,"FIML-C V5",0.5,0," min",20,2,200
-0.001361,0.002598,"FIML-C V6",0.5,0," min",20,2,200
-0.000306,0.000471,"TS V0",0.5,0," min",20,2,200
-0.008483,0.016391,"TS V1",0.5,0," min",20,2,200
-0.001808,0.004214,"TS V2",0.5,0," min",20,2,200
-0.00875,0.016162,"FIML",0.4,0," min",20,2,200
-0.001422,0.004636,"FIML-C V0",0.4,0," min",20,2,200
-0.008556,0.013192,"FIML-C V1",0.4,0," min",20,2,200
-0.016575,-0.012169,"FIML-C V2",0.4,0," min",20,2,200
-0.002662,0.007793,"FIML-C V3",0.4,0," min",20,2,200
-0.002302,0.00374,"FIML-C V4",0.4,0," min",20,2,200
-0.028039,-0.007774,"FIML-C V5",0.4,0," min",20,2,200
-0.00284,0.00822,"FIML-C V6",0.4,0," min",20,2,200
-0.002262,0.008077,"TS V0",0.4,0," min",20,2,200
-0.009613,0.017517,"TS V1",0.4,0," min",20,2,200
-0.003639,0.011539,"TS V2",0.4,0," min",20,2,200
-0.011195,0.029612,"FIML",0.3,0," min",20,2,200
-0.00251,0.012022,"FIML-C V0",0.3,0," min",20,2,200
-0.008687,0.012642,"FIML-C V1",0.3,0," min",20,2,200
-0.019133,0.006348,"FIML-C V2",0.3,0," min",20,2,200
-0.003653,0.014873,"FIML-C V3",0.3,0," min",20,2,200
-0.003549,0.017698,"FIML-C V4",0.3,0," min",20,2,200
-0.027391,0.000253,"FIML-C V5",0.3,0," min",20,2,200
-0.003823,0.015264,"FIML-C V6",0.3,0," min",20,2,200
-0.003535,0.016487,"TS V0",0.3,0," min",20,2,200
-0.009948,0.01799,"TS V1",0.3,0," min",20,2,200
-0.004806,0.019611,"TS V2",0.3,0," min",20,2,200
-0.010032,0.026528,"FIML",0.2,0," min",20,2,200
-5.7e-05,0.003496,"FIML-C V0",0.2,0," min",20,2,200
-0.005712,-0.002583,"FIML-C V1",0.2,0," min",20,2,200
-0.017033,0.003819,"FIML-C V2",0.2,0," min",20,2,200
-0.001108,0.006028,"FIML-C V3",0.2,0," min",20,2,200
-0.000414,0.005022,"FIML-C V4",0.2,0," min",20,2,200
-0.001786,-0.003089,"FIML-C V5",0.2,0," min",20,2,200
-0.001273,0.006369,"FIML-C V6",0.2,0," min",20,2,200
-0.000959,0.007601,"TS V0",0.2,0," min",20,2,200
-0.006719,0.001836,"TS V1",0.2,0," min",20,2,200
-0.002131,0.010373,"TS V2",0.2,0," min",20,2,200
0.014777,-0.005236,"FIML",1,0," min",50,2,200
0.044748,-0.022643,"FIML-C V0",1,0," min",50,2,200
0.014763,-0.005342,"FIML-C V1",1,0," min",50,2,200
0.019041,-0.013839,"FIML-C V2",1,0," min",50,2,200
0.020193,-0.008208,"FIML-C V3",1,0," min",50,2,200
0.019283,-0.007915,"FIML-C V4",1,0," min",50,2,200
0.002474,-0.011975,"FIML-C V5",1,0," min",50,2,200
0.018794,-0.007626,"FIML-C V6",1,0," min",50,2,200
0.043981,-0.022,"TS V0",1,0," min",50,2,200
0.014799,-0.00536,"TS V1",1,0," min",50,2,200
0.019471,-0.007846,"TS V2",1,0," min",50,2,200
-0.004026,-0.002159,"FIML",0.9,0," min",50,2,200
0.020217,-0.024694,"FIML-C V0",0.9,0," min",50,2,200
-0.005493,0.000131,"FIML-C V1",0.9,0," min",50,2,200
-0.000253,-0.022149,"FIML-C V2",0.9,0," min",50,2,200
0.001703,-0.006435,"FIML-C V3",0.9,0," min",50,2,200
0.001172,-0.008026,"FIML-C V4",0.9,0," min",50,2,200
-0.026786,-0.048878,"FIML-C V5",0.9,0," min",50,2,200
0.000594,-0.00549,"FIML-C V6",0.9,0," min",50,2,200
0.019484,-0.023767,"TS V0",0.9,0," min",50,2,200
-0.005548,0.000274,"TS V1",0.9,0," min",50,2,200
0.000906,-0.005723,"TS V2",0.9,0," min",50,2,200
-0.007051,0.002384,"FIML",0.8,0," min",50,2,200
0.013171,-0.024584,"FIML-C V0",0.8,0," min",50,2,200
-0.004852,0.005737,"FIML-C V1",0.8,0," min",50,2,200
-0.001402,-0.03903,"FIML-C V2",0.8,0," min",50,2,200
0.00168,-0.005632,"FIML-C V3",0.8,0," min",50,2,200
0.001482,-0.01013,"FIML-C V4",0.8,0," min",50,2,200
-0.02525,-0.070079,"FIML-C V5",0.8,0," min",50,2,200
0.000994,-0.004578,"FIML-C V6",0.8,0," min",50,2,200
0.012261,-0.022874,"TS V0",0.8,0," min",50,2,200
-0.005168,0.006582,"TS V1",0.8,0," min",50,2,200
0.00079,-0.004138,"TS V2",0.8,0," min",50,2,200
-0.009075,0.005515,"FIML",0.7,0," min",50,2,200
0.010628,-0.024925,"FIML-C V0",0.7,0," min",50,2,200
-0.004573,0.007601,"FIML-C V1",0.7,0," min",50,2,200
-0.003037,-0.050883,"FIML-C V2",0.7,0," min",50,2,200
0.002085,-0.007013,"FIML-C V3",0.7,0," min",50,2,200
0.001848,-0.008948,"FIML-C V4",0.7,0," min",50,2,200
-0.024071,-0.067412,"FIML-C V5",0.7,0," min",50,2,200
0.001595,-0.006002,"FIML-C V6",0.7,0," min",50,2,200
0.009325,-0.021679,"TS V0",0.7,0," min",50,2,200
-0.005437,0.010262,"TS V1",0.7,0," min",50,2,200
0.000796,-0.003972,"TS V2",0.7,0," min",50,2,200
-0.011655,0.0103,"FIML",0.6,0," min",50,2,200
0.009361,-0.026121,"FIML-C V0",0.6,0," min",50,2,200
-0.004252,0.005058,"FIML-C V1",0.6,0," min",50,2,200
-0.005437,-0.052244,"FIML-C V2",0.6,0," min",50,2,200
0.002261,-0.00922,"FIML-C V3",0.6,0," min",50,2,200
0.002158,-0.01108,"FIML-C V4",0.6,0," min",50,2,200
-0.027397,-0.051494,"FIML-C V5",0.6,0," min",50,2,200
0.001843,-0.008249,"FIML-C V6",0.6,0," min",50,2,200
0.007524,-0.020479,"TS V0",0.6,0," min",50,2,200
-0.005983,0.01123,"TS V1",0.6,0," min",50,2,200
0.000441,-0.00379,"TS V2",0.6,0," min",50,2,200
-0.013887,0.017916,"FIML",0.5,0," min",50,2,200
0.008951,-0.02572,"FIML-C V0",0.5,0," min",50,2,200
-0.003014,-0.000716,"FIML-C V1",0.5,0," min",50,2,200
-0.007769,-0.04508,"FIML-C V2",0.5,0," min",50,2,200
0.002863,-0.010503,"FIML-C V3",0.5,0," min",50,2,200
0.001911,-0.010067,"FIML-C V4",0.5,0," min",50,2,200
-0.022268,-0.034618,"FIML-C V5",0.5,0," min",50,2,200
0.002513,-0.009645,"FIML-C V6",0.5,0," min",50,2,200
0.006327,-0.016288,"TS V0",0.5,0," min",50,2,200
-0.00594,0.011187,"TS V1",0.5,0," min",50,2,200
0.000243,-0.00124,"TS V2",0.5,0," min",50,2,200
-0.018669,0.034781,"FIML",0.4,0," min",50,2,200
0.006273,-0.01778,"FIML-C V0",0.4,0," min",50,2,200
-0.004149,-0.001948,"FIML-C V1",0.4,0," min",50,2,200
-0.012097,-0.025561,"FIML-C V2",0.4,0," min",50,2,200
0.000747,-0.003884,"FIML-C V3",0.4,0," min",50,2,200
0.000866,-0.005388,"FIML-C V4",0.4,0," min",50,2,200
-0.02371,-0.013954,"FIML-C V5",0.4,0," min",50,2,200
0.000398,-0.003034,"FIML-C V6",0.4,0," min",50,2,200
0.002856,-0.004027,"TS V0",0.4,0," min",50,2,200
-0.008126,0.015826,"TS V1",0.4,0," min",50,2,200
-0.002682,0.009787,"TS V2",0.4,0," min",50,2,200
-0.022656,0.051888,"FIML",0.3,0," min",50,2,200
0.004876,-0.01223,"FIML-C V0",0.3,0," min",50,2,200
-0.003994,-0.008196,"FIML-C V1",0.3,0," min",50,2,200
-0.013983,-0.012949,"FIML-C V2",0.3,0," min",50,2,200
-0.000271,0.000293,"FIML-C V3",0.3,0," min",50,2,200
0.001147,-0.001848,"FIML-C V4",0.3,0," min",50,2,200
-0.002814,-0.014612,"FIML-C V5",0.3,0," min",50,2,200
-0.000568,0.001003,"FIML-C V6",0.3,0," min",50,2,200
0.001074,0.004254,"TS V0",0.3,0," min",50,2,200
-0.008262,0.012532,"TS V1",0.3,0," min",50,2,200
-0.004094,0.016786,"TS V2",0.3,0," min",50,2,200
-0.023876,0.061334,"FIML",0.2,0," min",50,2,200
0.005748,-0.012098,"FIML-C V0",0.2,0," min",50,2,200
-0.002429,-0.015148,"FIML-C V1",0.2,0," min",50,2,200
-0.013122,-0.008987,"FIML-C V2",0.2,0," min",50,2,200
0.000856,-0.000729,"FIML-C V3",0.2,0," min",50,2,200
0.000714,-0.002289,"FIML-C V4",0.2,0," min",50,2,200
0.007434,-0.026728,"FIML-C V5",0.2,0," min",50,2,200
0.000582,-0.000111,"FIML-C V6",0.2,0," min",50,2,200
0.003102,-0.000482,"TS V0",0.2,0," min",50,2,200
-0.004823,-0.002807,"TS V1",0.2,0," min",50,2,200
-0.001797,0.010864,"TS V2",0.2,0," min",50,2,200
0.014111,-0.004394,"FIML",1,0," min",0,4,200
0.014111,-0.004394,"FIML-C V0",1,0," min",0,4,200
0.00976,-0.002689,"FIML-C V1",1,0," min",0,4,200
0.01263,-0.008588,"FIML-C V2",1,0," min",0,4,200
0.01488,-0.004696,"FIML-C V3",1,0," min",0,4,200
0.014111,-0.004394,"FIML-C V4",1,0," min",0,4,200
0.00237,-0.022516,"FIML-C V5",1,0," min",0,4,200
0.014111,-0.004394,"FIML-C V6",1,0," min",0,4,200
0.014111,-0.004394,"TS V0",1,0," min",0,4,200
0.009122,-0.002485,"TS V1",1,0," min",0,4,200
0.01413,-0.004429,"TS V2",1,0," min",0,4,200
-0.001278,-0.001773,"FIML",0.9,0," min",0,4,200
-0.001278,-0.001773,"FIML-C V0",0.9,0," min",0,4,200
-0.007151,0.003193,"FIML-C V1",0.9,0," min",0,4,200
-0.003652,-0.016921,"FIML-C V2",0.9,0," min",0,4,200
-0.000679,-0.002266,"FIML-C V3",0.9,0," min",0,4,200
-0.001278,-0.001773,"FIML-C V4",0.9,0," min",0,4,200
-0.019083,-0.07531,"FIML-C V5",0.9,0," min",0,4,200
-0.001278,-0.001773,"FIML-C V6",0.9,0," min",0,4,200
-0.001278,-0.001773,"TS V0",0.9,0," min",0,4,200
-0.00795,0.003707,"TS V1",0.9,0," min",0,4,200
-0.00134,-0.00177,"TS V2",0.9,0," min",0,4,200
-0.000302,-0.001281,"FIML",0.8,0," min",0,4,200
-0.000302,-0.001281,"FIML-C V0",0.8,0," min",0,4,200
-0.005647,0.007762,"FIML-C V1",0.8,0," min",0,4,200
-0.00376,-0.037861,"FIML-C V2",0.8,0," min",0,4,200
3.6e-05,-0.001799,"FIML-C V3",0.8,0," min",0,4,200
-0.000302,-0.001281,"FIML-C V4",0.8,0," min",0,4,200
-0.015267,-0.116047,"FIML-C V5",0.8,0," min",0,4,200
-0.000302,-0.001281,"FIML-C V6",0.8,0," min",0,4,200
-0.000302,-0.001281,"TS V0",0.8,0," min",0,4,200
-0.006066,0.00837,"TS V1",0.8,0," min",0,4,200
-0.000295,-0.001292,"TS V2",0.8,0," min",0,4,200
-0.000747,-0.00105,"FIML",0.7,0," min",0,4,200
-0.000747,-0.00105,"FIML-C V0",0.7,0," min",0,4,200
-0.006817,0.011243,"FIML-C V1",0.7,0," min",0,4,200
-0.006374,-0.048192,"FIML-C V2",0.7,0," min",0,4,200
-0.00055,-0.001452,"FIML-C V3",0.7,0," min",0,4,200
-0.000747,-0.00105,"FIML-C V4",0.7,0," min",0,4,200
-0.016653,-0.076639,"FIML-C V5",0.7,0," min",0,4,200
-0.000747,-0.00105,"FIML-C V6",0.7,0," min",0,4,200
-0.000747,-0.00105,"TS V0",0.7,0," min",0,4,200
-0.007141,0.011879,"TS V1",0.7,0," min",0,4,200
-0.000792,-0.000963,"TS V2",0.7,0," min",0,4,200
-0.000736,-0.000614,"FIML",0.6,0," min",0,4,200
-0.000736,-0.000614,"FIML-C V0",0.6,0," min",0,4,200
-0.007156,0.012477,"FIML-C V1",0.6,0," min",0,4,200
-0.009011,-0.048941,"FIML-C V2",0.6,0," min",0,4,200
-0.000535,-0.001083,"FIML-C V3",0.6,0," min",0,4,200
-0.000736,-0.000614,"FIML-C V4",0.6,0," min",0,4,200
-0.02208,-0.055501,"FIML-C V5",0.6,0," min",0,4,200
-0.000736,-0.000614,"FIML-C V6",0.6,0," min",0,4,200
-0.000736,-0.000614,"TS V0",0.6,0," min",0,4,200
-0.007432,0.013094,"TS V1",0.6,0," min",0,4,200
-0.000731,-0.000633,"TS V2",0.6,0," min",0,4,200
-0.001713,0.00311,"FIML",0.5,0," min",0,4,200
-0.001713,0.00311,"FIML-C V0",0.5,0," min",0,4,200
-0.008258,0.01463,"FIML-C V1",0.5,0," min",0,4,200
-0.013222,-0.033564,"FIML-C V2",0.5,0," min",0,4,200
-0.001551,0.002725,"FIML-C V3",0.5,0," min",0,4,200
-0.001713,0.00311,"FIML-C V4",0.5,0," min",0,4,200
-0.026206,-0.052759,"FIML-C V5",0.5,0," min",0,4,200
-0.001713,0.00311,"FIML-C V6",0.5,0," min",0,4,200
-0.001713,0.00311,"TS V0",0.5,0," min",0,4,200
-0.008506,0.015193,"TS V1",0.5,0," min",0,4,200
-0.001721,0.003134,"TS V2",0.5,0," min",0,4,200
-0.003829,0.012944,"FIML",0.4,0," min",0,4,200
-0.003829,0.012944,"FIML-C V0",0.4,0," min",0,4,200
-0.00963,0.018269,"FIML-C V1",0.4,0," min",0,4,200
-0.018208,-0.008092,"FIML-C V2",0.4,0," min",0,4,200
-0.003665,0.012538,"FIML-C V3",0.4,0," min",0,4,200
-0.003829,0.012944,"FIML-C V4",0.4,0," min",0,4,200
-0.026492,0.000655,"FIML-C V5",0.4,0," min",0,4,200
-0.003829,0.012944,"FIML-C V6",0.4,0," min",0,4,200
-0.003829,0.012944,"TS V0",0.4,0," min",0,4,200
-0.009851,0.018721,"TS V1",0.4,0," min",0,4,200
-0.003818,0.012904,"TS V2",0.4,0," min",0,4,200
-0.004553,0.019068,"FIML",0.3,0," min",0,4,200
-0.004553,0.019068,"FIML-C V0",0.3,0," min",0,4,200
-0.009782,0.018111,"FIML-C V1",0.3,0," min",0,4,200
-0.020904,0.011882,"FIML-C V2",0.3,0," min",0,4,200
-0.004417,0.018765,"FIML-C V3",0.3,0," min",0,4,200
-0.004553,0.019068,"FIML-C V4",0.3,0," min",0,4,200
-0.017913,0.00721,"FIML-C V5",0.3,0," min",0,4,200
-0.004553,0.019068,"FIML-C V6",0.3,0," min",0,4,200
-0.004553,0.019068,"TS V0",0.3,0," min",0,4,200
-0.009983,0.018447,"TS V1",0.3,0," min",0,4,200
-0.004559,0.019089,"TS V2",0.3,0," min",0,4,200
-0.003149,0.014123,"FIML",0.2,0," min",0,4,200
-0.003149,0.014123,"FIML-C V0",0.2,0," min",0,4,200
-0.008175,0.008126,"FIML-C V1",0.2,0," min",0,4,200
-0.020062,0.014799,"FIML-C V2",0.2,0," min",0,4,200
-0.002999,0.013793,"FIML-C V3",0.2,0," min",0,4,200
-0.003149,0.014123,"FIML-C V4",0.2,0," min",0,4,200
-0.009951,0.013426,"FIML-C V5",0.2,0," min",0,4,200
-0.003149,0.014123,"FIML-C V6",0.2,0," min",0,4,200
-0.003149,0.014123,"TS V0",0.2,0," min",0,4,200
-0.008365,0.008364,"TS V1",0.2,0," min",0,4,200
-0.003132,0.014077,"TS V2",0.2,0," min",0,4,200
0.015953,-0.005647,"FIML",1,0," min",20,4,200
0.029144,-0.011591,"FIML-C V0",1,0," min",20,4,200
0.012108,-0.00375,"FIML-C V1",1,0," min",20,4,200
0.015983,-0.010256,"FIML-C V2",1,0," min",20,4,200
0.018279,-0.006481,"FIML-C V3",1,0," min",20,4,200
0.017702,-0.007224,"FIML-C V4",1,0," min",20,4,200
0.002529,-0.010716,"FIML-C V5",1,0," min",20,4,200
0.017379,-0.00608,"FIML-C V6",1,0," min",20,4,200
0.028928,-0.011473,"TS V0",1,0," min",20,4,200
0.011487,-0.003527,"TS V1",1,0," min",20,4,200
0.017476,-0.006148,"TS V2",1,0," min",20,4,200
-0.004495,-0.001321,"FIML",0.9,0," min",20,4,200
0.008423,-0.011166,"FIML-C V0",0.9,0," min",20,4,200
-0.008029,0.003072,"FIML-C V1",0.9,0," min",20,4,200
-0.003305,-0.017345,"FIML-C V2",0.9,0," min",20,4,200
-0.000215,-0.003695,"FIML-C V3",0.9,0," min",20,4,200
-0.000592,-0.006357,"FIML-C V4",0.9,0," min",20,4,200
-0.022457,-0.056128,"FIML-C V5",0.9,0," min",20,4,200
-0.000973,-0.003076,"FIML-C V6",0.9,0," min",20,4,200
0.008148,-0.010879,"TS V0",0.9,0," min",20,4,200
-0.008452,0.003375,"TS V1",0.9,0," min",20,4,200
-0.00105,-0.00301,"TS V2",0.9,0," min",20,4,200
-0.005853,0.001668,"FIML",0.8,0," min",20,4,200
0.005301,-0.011381,"FIML-C V0",0.8,0," min",20,4,200
-0.006392,0.007939,"FIML-C V1",0.8,0," min",20,4,200
-0.003292,-0.036621,"FIML-C V2",0.8,0," min",20,4,200
0.000577,-0.003849,"FIML-C V3",0.8,0," min",20,4,200
0.000442,-0.004309,"FIML-C V4",0.8,0," min",20,4,200
